t,ppm_throttle,ppm_steer,ppm_ch3,ppm_ch4,ppm_ch5,ppm_ch6,ppm_ch7,ppm_ch8,lat,lon,heading,source
1775087024.6915,1500,1500,1395,1500,1939,1939,1500,1500,20.7276655,-103.56684283,224.12,rc
1775087024.7115,1500,1500,1395,1500,1939,1939,1500,1500,20.7276655,-103.56684283,224.12,rc
1775087024.7316,1500,1500,1395,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.7513,1500,1500,1395,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.7715,1500,1500,1399,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.7914,1500,1500,1395,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.8068,1500,1500,1392,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.8315,1500,1500,1389,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.8513,1500,1500,1384,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.8712,1500,1500,1380,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.8911,1500,1500,1378,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.911,1500,1500,1378,1500,1939,1939,1500,1500,20.72766567,-103.56684267,224.11,rc
1775087024.9312,1500,1500,1378,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087024.9513,1500,1500,1374,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087024.9711,1500,1500,1372,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087024.9912,1500,1500,1368,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.0111,1500,1500,1366,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.0314,1500,1500,1361,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.0514,1500,1500,1358,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.0712,1500,1500,1356,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.0913,1500,1500,1358,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.1112,1500,1500,1359,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.1315,1500,1500,1358,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.1512,1500,1500,1348,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.1715,1500,1500,1340,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.1915,1500,1500,1331,1500,1939,1939,1500,1500,20.72766617,-103.566842,224.58,rc
1775087025.2165,1500,1500,1330,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.2312,1500,1500,1332,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.2514,1500,1500,1335,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.2711,1500,1500,1336,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.2915,1500,1500,1337,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.3115,1500,1500,1341,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.3316,1500,1500,1343,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.3513,1500,1500,1345,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.3715,1500,1500,1346,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.3913,1500,1500,1346,1500,1939,1939,1500,1500,20.72766667,-103.56684167,224.12,rc
1775087025.4166,1500,1500,1346,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.4315,1500,1500,1346,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.4512,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.4711,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.4911,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.5111,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.5311,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.5512,1500,1500,1348,1500,1939,1939,1500,1500,20.72766733,-103.56684083,224.07,rc
1775087025.5713,1500,1500,1348,1500,1939,1939,1500,1500,20.72766783,-103.56684017,225.13,rc
1775087025.5911,1500,1500,1348,1500,1939,1939,1500,1500,20.72766783,-103.56684017,225.13,rc
1775087025.6162,1500,1500,1350,1500,1939,1939,1500,1500,20.72766783,-103.56684017,225.13,rc
1775087025.6312,1500,1500,1351,1500,1939,1939,1500,1500,20.72766783,-103.56684017,225.13,rc
1775087025.6519,1500,1500,1352,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.6712,1500,1500,1351,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.6912,1500,1500,1351,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.7112,1500,1500,1351,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.7311,1500,1500,1351,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.7513,1500,1500,1351,1500,1939,1939,1500,1500,20.727668,-103.56684,225.09,rc
1775087025.7712,1500,1500,1351,1500,1939,1939,1500,1500,20.72766833,-103.56683967,224.66,rc
1775087025.7911,1500,1500,1351,1500,1939,1939,1500,1500,20.72766833,-103.56683967,224.66,rc
1775087025.8162,1500,1500,1350,1500,1939,1939,1500,1500,20.72766833,-103.56683967,224.66,rc
1775087025.8312,1500,1500,1348,1500,1939,1939,1500,1500,20.72766833,-103.56683967,224.66,rc
1775087025.8514,1500,1500,1346,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.8715,1500,1500,1345,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.8915,1500,1500,1343,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.9116,1500,1500,1344,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.9315,1500,1500,1344,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.9513,1500,1500,1346,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.9713,1500,1500,1347,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087025.9912,1500,1500,1350,1500,1939,1939,1500,1500,20.7276685,-103.56683933,225.25,rc
1775087026.0162,1500,1500,1350,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.0311,1500,1500,1351,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.0513,1500,1500,1351,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.0711,1500,1500,1351,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.0915,1500,1500,1351,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.1115,1500,1500,1351,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.1313,1500,1500,1348,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.1512,1500,1500,1345,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.1711,1500,1500,1345,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.1911,1500,1500,1345,1500,1939,1939,1500,1500,20.727669,-103.56683883,225.13,rc
1775087026.2117,1500,1500,1345,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.2315,1500,1500,1345,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.2514,1500,1500,1346,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.2711,1500,1500,1346,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.2912,1500,1500,1346,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.3111,1500,1500,1346,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.3311,1500,1500,1345,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.3513,1500,1500,1344,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.3715,1500,1500,1342,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.3915,1500,1500,1337,1500,1939,1939,1500,1500,20.72766967,-103.566838,225.62,rc
1775087026.4166,1500,1500,1335,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.4315,1500,1500,1331,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.4513,1500,1500,1327,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.4711,1500,1500,1325,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.4912,1500,1500,1323,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.5112,1500,1500,1322,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.5312,1500,1500,1322,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.5513,1500,1500,1322,1500,1939,1939,1500,1500,20.72767067,-103.56683733,224.48,rc
1775087026.5712,1500,1500,1319,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.5912,1500,1500,1314,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.6162,1500,1500,1309,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.6312,1500,1500,1303,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.652,1500,1500,1296,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.6712,1500,1500,1293,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.6912,1500,1500,1285,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.7112,1500,1500,1285,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.7313,1500,1500,1278,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.7515,1500,1500,1278,1500,1939,1939,1500,1500,20.72767117,-103.56683667,223.08,rc
1775087026.7716,1500,1500,1280,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.7911,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.8162,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.8311,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.8514,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.8715,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.8915,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.9117,1500,1500,1278,1500,1939,1939,1500,1500,20.72767217,-103.566836,223.08,rc
1775087026.9312,1500,1500,1273,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087026.9513,1500,1500,1269,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087026.9712,1500,1500,1266,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087026.9911,1500,1500,1258,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.0163,1500,1500,1253,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.0312,1500,1500,1244,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.0515,1500,1500,1237,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.0715,1500,1500,1228,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.0912,1500,1500,1216,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.1111,1500,1500,1206,1500,1939,1939,1500,1500,20.72767283,-103.56683517,223.08,rc
1775087027.1312,1500,1500,1198,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.1513,1500,1500,1197,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.1711,1500,1500,1198,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.1915,1500,1500,1200,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.2165,1500,1500,1203,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.2315,1500,1500,1205,1500,1939,1939,1500,1500,20.72767417,-103.56683417,222.21,rc
1775087027.2513,1500,1500,1205,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.2712,1500,1500,1205,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.2911,1500,1500,1203,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.3112,1500,1500,1203,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.3315,1500,1500,1201,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.3513,1500,1500,1200,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.3715,1500,1500,1200,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.3915,1500,1500,1200,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.4162,1500,1500,1200,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.4315,1500,1500,1201,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.4513,1500,1500,1201,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.4712,1500,1500,1197,1500,1939,1939,1500,1500,20.72767467,-103.5668335,222.67,rc
1775087027.4912,1500,1500,1190,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.5111,1500,1500,1183,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.5311,1500,1500,1164,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.5513,1500,1500,1140,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.5712,1500,1500,1129,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.5912,1500,1500,1112,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.6163,1500,1500,1097,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.6312,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.6521,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.6712,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.6911,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.7112,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.7311,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.7512,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.7711,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.7911,1500,1500,1061,1500,1939,1939,1500,1500,20.72767633,-103.56683167,222.64,rc
1775087027.8162,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.8311,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.8513,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.8718,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.8915,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.9115,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.9313,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.9512,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.9712,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087027.9911,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.0161,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.0311,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.0512,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.0712,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.0911,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.1111,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.1311,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.1512,1500,1500,1061,1500,1939,1939,1500,1500,20.72767883,-103.56682967,221.08,rc
1775087028.1713,1500,1500,1061,1500,1939,1939,1500,1500,20.72768233,-103.56682617,222.08,rc
1775087028.1912,1500,1500,1061,1500,1939,1939,1500,1500,20.72768233,-103.56682617,222.08,rc
1775087028.2162,1500,1500,1061,1500,1939,1939,1500,1500,20.72768233,-103.56682617,222.08,rc
1775087028.2311,1500,1500,1061,1500,1939,1939,1500,1500,20.72768233,-103.56682617,222.08,rc
1775087028.2513,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.2712,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.2912,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.3111,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.3312,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.3512,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.3714,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.3911,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.4166,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.4315,1500,1500,1061,1500,1939,1939,1500,1500,20.72768317,-103.56682567,221.21,rc
1775087028.4513,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.4711,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.4912,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.5111,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.5312,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.5512,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.5715,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.5911,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.6165,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.6315,1500,1500,1061,1500,1939,1939,1500,1500,20.72768517,-103.56682367,221.71,rc
1775087028.6514,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.6712,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.6915,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.7115,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.7315,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.7512,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.7711,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.7911,1500,1500,1061,1500,1939,1939,1500,1500,20.727687,-103.56682183,222.19,rc
1775087028.8163,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.8311,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.8514,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.8715,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.8915,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.9114,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.9315,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.9513,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.9713,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087028.9912,1500,1500,1061,1500,1939,1939,1500,1500,20.72768867,-103.56682033,221.92,rc
1775087029.0165,1500,1500,1061,1500,1939,1939,1500,1500,20.72769033,-103.5668185,221.67,rc
1775087029.0316,1500,1500,1061,1500,1939,1939,1500,1500,20.72769033,-103.5668185,221.67,rc
1775087029.0514,1500,1500,1061,1500,1939,1939,1500,1500,20.72769033,-103.5668185,221.67,rc
1775087029.0712,1500,1500,1061,1500,1939,1939,1500,1500,20.72769033,-103.5668185,221.67,rc
1775087029.0912,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.1111,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.1312,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.1512,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.1712,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.1913,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.2161,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.2314,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.2513,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.2711,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.2912,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.3112,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.3311,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.3513,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.3712,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.3913,1500,1500,1061,1500,1939,1939,1500,1500,20.727691,-103.56681783,221.76,rc
1775087029.4162,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.4312,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.4512,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.4712,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.4912,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.5112,1500,1500,1061,1500,1939,1939,1500,1500,20.72769417,-103.56681483,221.89,rc
1775087029.5313,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.5512,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.5712,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.5912,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.6164,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.6311,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.6512,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.6712,1500,1500,1061,1500,1939,1939,1500,1500,20.72769517,-103.56681367,221.54,rc
1775087029.6913,1500,1500,1061,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.7115,1500,1500,1061,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.7313,1500,1500,1061,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.7563,1500,1500,1061,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.7712,1500,1500,1061,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.7962,1500,1500,1107,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.8162,1500,1500,1228,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.8363,1500,1500,1346,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.8512,1500,1500,1378,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.8762,1500,1500,1426,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.8911,1500,1500,1447,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.9163,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.9364,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.9565,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.9763,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087029.9964,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087030.0164,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087030.0366,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
1775087030.0563,1500,1500,1500,1500,1939,1939,1500,1500,20.72769667,-103.56681233,222.05,rc
